,Exchanges,id,Cash Ratio,Current Ratio,TT Liabilities on Equity,TT Liabilities on Asset,ST Liabilities on TT Liabilities,ST Liabilities on Equity,ST Liabilities on Asset,TT Debt on TT Liabilities,TT Debt on Equity,TT Debt on Asset,ST Debt on TT Liabilities,ST Debt on ST Liabilities,ST Debt on TT Debt,ST Debt on Equity,ST Debt on Asset,ROE,ROA,Gross Profit Margin,EBITDA Margin,Operating Profit Margin,Income Aft Tax Margin,Asset Turnover Ratio,Inflation,GDP,Industry,Industry_year
1976,HOSE,PDN_2019,0.3316477635715729,1.370002075,0.664262106614055,0.3991331076842804,0.5897390861559669,0.3917413277226103,0.2353843941803187,0.5312840963523382,0.3529118930535488,0.2120530724403434,0.1832011602678385,0.31064781793925,0.3448271113809941,0.1216935886536535,0.0731216484290683,0.2431249227899713,0.1460857168013093,31.086616763,29.202556498,20.327365305,18.417793623,0.832434589,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1977,HNX,HHG_2019,0.059508068887213,1.356446087,0.4472185162856942,0.3090193438330837,0.6614589505924602,0.2958166904678523,0.2044036108846021,0.666392607381961,0.2980231131371157,0.2059282062683913,0.3501852229382329,0.5294133863100297,0.5254938591140684,0.1566093158276116,0.1082140078124148,0.0014459381790956,0.0009991153117683,13.9963241779,24.6069499492,0.3176420845,0.2308709186,0.4183647984,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1978,HNX,HMH_2019,0.4916068882235794,7.52061406,0.0768398666147635,0.0713568182206359,0.9049388905806588,0.0695353836467299,0.064573559915948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505817120487855,0.0469723620168317,15.397888111,16.306171504,11.291565765,9.577594743,0.484271064,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1980,HOSE,VOS_2019,0.0581833251493496,0.716532403,3.4097343548542227,0.7732289703802219,0.487620850518945,1.6626575661576826,0.377042568182692,0.2973549413094414,1.0139013589684631,0.2299234551061706,0.0,0.0,0.0,0.0,0.0,0.0688474743024352,0.0156126126342844,-0.8380891503,-6.4075523881,-12.0882472208,3.1666676438,0.4547712864,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1981,HNX,PRC_2019,0.0618850287065207,0.773069487,1.1766169685467074,0.5405714396986326,0.7716462043585375,0.9079320177629154,0.4171298996280799,0.7022688016639203,0.8263013885187307,0.3796264571708988,0.4739150060224577,0.614161001953504,0.6748342015188308,0.5576164377349387,0.2561849171003461,0.0496219778592008,0.022797753839275,8.1871873757,3.5574929324,1.5595381601,1.3210885697,1.7068080851,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1982,HNX,VNF_2019,0.3096026207531378,1.149518063,1.0485041575596807,0.5118389209464583,0.9650787273956656,1.011889058046761,0.4939648544585787,0.2449698088068352,0.2568518630105668,0.1253850826041507,0.2449698088068352,0.2538340156640939,1.0,0.2568518630105668,0.1253850826041507,0.0537694059502367,0.0262481312287354,3.109819873,0.9515857827,1.383533285,1.310163126,2.067941749,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1983,HNX,BSC_2019,0.5645810118864877,15.8658710704,0.1381071403665316,0.1213481011304909,0.4231212535155336,0.0584360663513326,0.051344960662063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244414220779342,0.021475501919848,49.0630445823,2.7201454953,6.419036535,4.2351157249,0.4814650446,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1984,HOSE,GSP_2019,0.0403302733107645,1.800309144,0.9958492240907052,0.4989601479206791,0.4531108352058959,0.4512300736668828,0.2260842493587963,0.5265258688762031,0.5243403779840512,0.2627154254185344,0.0,0.0,0.0,0.0,0.0,0.1158943253434698,0.0580676756256406,7.8114910665,6.7136501056,4.6754091809,3.7676379412,1.7460873135,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1985,HNX,TTZ_2019,0.0606666873907078,2.6518576747,0.2333029349808751,0.1891692044096787,1.0,0.2333029349808751,0.1891692044096787,0.4776484382287426,0.1114367825277969,0.0903563750472568,0.4776484382287426,0.4776484382287426,1.0,0.1114367825277969,0.0903563750472568,-0.0456147998842906,-0.0369858844858737,4.7168903446,-11.566394315,-30.8764507426,-30.0188086077,0.1219126101,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1986,HOSE,CLL_2019,0.8458565502592272,4.190023542,0.1411607733240501,0.1236992863966639,0.7288219613691042,0.1028810716824137,0.0901547565315751,0.1107265878092374,0.0156302507626853,0.0136967998971402,0.0946730190480072,0.1298986914035389,0.8550161340753342,0.0133641165817392,0.0117109848972562,0.1433006895005376,0.1255744964691711,35.4513954338,43.6003457871,32.1881580715,25.7762970735,0.499510986,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1987,HOSE,SKG_2019,0.3858940322159736,16.287919426,0.0196237779945834,0.0192460968624917,1.0,0.0196237779945834,0.0192460968624917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108759563153393,0.1087420269203729,33.571872189,32.012089889,23.29059346,22.360272375,0.496543979,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1988,HOSE,HVN_2019,0.0554869359692525,0.6138724,3.213029012743328,0.7626410838911251,0.538876997344222,1.7314274267669945,0.4109697373385924,0.4579287446625379,1.4713383423698656,0.3492352741743401,0.0218528353712144,0.0405525481304881,0.0477210387553166,0.0702137940584157,0.0166658700535973,0.129264906710896,0.0306821781478131,11.16643595,8.724641464,2.494435233,2.583233803,1.236778089,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1989,HOSE,NCT_2019,0.1333871018661032,5.518411389,0.1379508068609448,0.1212273905223786,0.9061806999471,0.1250083587195182,0.1098539215963295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4304675169189358,0.3782830631308497,48.124912597,40.986571291,39.172963048,31.649712528,1.282656542,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1990,HOSE,HAH_2019,0.4137573009858643,2.325108873,0.8349980528033943,0.4550402936546646,0.3437952937642829,0.2870684008561472,0.156440711431591,0.2943951980453295,0.2458194171225198,0.1339616773690699,0.0094530627474691,0.0274961959018278,0.032110111884412,0.007893288987165,0.0043015244485443,0.1218734432821627,0.0664161158623422,19.774471144,24.8408621,13.817406779,11.969931795,0.636673174,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1991,HNX,CCR_2019,0.313671650204792,1.568361287,0.3270924384266777,0.2464729878307943,0.3459731818648184,0.1131652116863999,0.0852730438435485,0.5183938040216606,0.1695626934227262,0.1277700697501899,0.0,0.0,0.0,0.0,0.0,0.0814442972440066,0.061370477960497,40.197461762,33.556096555,18.827737638,14.055784102,0.433241221,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1992,HNX,VMS_2019,0.2838803965347742,2.312701479,0.7392841779356678,0.4250508268202346,0.5113514487079823,0.3780340353942935,0.2173503560690526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430761532818035,0.024766598711462,9.395117334,3.831092786,3.098022897,2.676488969,0.942253793,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1993,HOSE,SGN_2019,0.5189678195063024,2.880072192,0.4123306451592102,0.29195050505523,0.7412886415390237,0.3056560238149802,0.2164195932890233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389946796007578,0.2761016319684968,37.2164074192,34.6017307333,29.8661350431,23.8793557746,1.4291875769,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1994,HNX,VSA_2019,0.4730417581209108,1.725444413,0.5987737228115457,0.3745206180705939,0.9926072721357696,0.5943471516265479,0.3717518890616547,0.0006536983079074,0.0003914173694213,0.0002448234943091,0.0,0.0,0.0,0.0,0.0,0.1052870635358479,0.0658548874274736,10.171123976,3.275196654,4.732969861,4.13436952,1.488410933,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1995,HNX,NAP_2019,0.344373849943194,2.384574883,0.1494528239677837,0.1300208419619077,1.0,0.1494528239677837,0.1300208419619077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394484148936274,0.0343192987750953,13.876485323,20.424838958,5.440677614,4.961178026,0.693421397,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1996,HNX,CDN_2019,0.0920833449256977,4.855810498,0.227803266861527,0.1855372705138916,0.3899413493759271,0.0888299132722282,0.0723486536237133,0.6100586506240728,0.1389733535892987,0.1131886168901783,0.0,0.0,0.0,0.0,0.0,0.1360243759340068,0.1107867844998557,35.348922583,40.03251313,26.904471531,22.35612966,0.500962827,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1997,HOSE,PVP_2019,0.0226582313167481,1.139276511,0.9671785296859078,0.4916577296337499,0.5376218522669027,0.5199763126025173,0.2643259392870367,0.4573245180439721,0.4423144549510853,0.2248471342473482,0.0,0.0,0.0,0.0,0.0,0.1141964031187467,0.0580508588294829,9.5091129008,27.5483412801,11.7006268672,9.4118493048,0.587790454,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1998,HOSE,VJC_2019,0.1994758005180219,1.2433167896,2.2790184231666024,0.6950306857275039,0.5645035406754295,1.2865139691420813,0.3923472829712477,0.3461811300887973,0.7889531732250032,0.240606508231539,0.2383468466860017,0.422223829456976,0.6885032890870294,0.5431968547010636,0.16565837229316,0.2554801159059129,0.0779135957580841,11.111598956,8.160261531,7.603591332,7.523960915,1.1507868466,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
1999,HNX,VSM_2019,0.1742412177756918,1.516972497,0.8046717046944725,0.4458825960429749,0.6803475789222068,0.5474564461160892,0.3033551447013863,0.2946203147103846,0.2370726308756271,0.1313660707700645,0.0,0.0,0.0,0.0,0.0,0.1561556254242322,0.0865285497733611,9.294240165,9.533236358,4.888148382,4.727809754,2.017746954,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2001,HNX,TOT_2019,1.694094265257546,4.2395170849,0.1874101766406142,0.1578310345720883,0.7250761154266829,0.135886642870005,0.1144395134413042,0.274923884573317,0.0515235337706091,0.043391521130784,0.0,0.0,0.0,0.0,0.0,0.0650191444946786,0.0547571056520914,13.4342727496,13.2817073809,5.3394645986,4.2715716698,1.3291304498,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2002,HNX,DS3_2019,0.2067124451554713,2.530142242,0.2427006749524093,0.1953009923154667,0.8194604797382428,0.1988836115292966,0.1600414448561872,0.2820519936729234,0.0684542092360911,0.0550850342488776,0.2820519936729234,0.3441923078011257,1.0,0.0684542092360911,0.0550850342488776,0.0690291518455988,0.055547689996264,33.7395201487,20.1611624314,19.5432860057,16.0960080302,0.3583249849,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2003,HNX,GIC_2019,0.1965904930147036,1.013395205,0.6425805227377457,0.3912018399358191,0.4134461776397957,0.2656724609517028,0.1617409054071196,0.5865538223602043,0.3769080617860428,0.2294609345286995,0.0,0.0,0.0,0.0,0.0,0.2109475723321706,0.1284244939058312,30.9165054853,37.1200421802,21.1638616178,21.2152544839,0.596115148,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2004,HOSE,ASG_2019,0.5077510549831831,3.0353049163,0.7428494010504127,0.4262269594852536,0.4011795099830487,0.2980159587046058,0.1709935227478587,0.2215724205454286,0.1645949398914618,0.094440139114866,0.1383195376277421,0.3447821590728467,0.6242633324456676,0.1027505856803383,0.0589555159604786,0.1691280659023658,0.0970411246091788,33.5049225578,26.5705488345,20.2748509073,17.6783549877,0.6641792225,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2005,HOSE,ILB_2019,0.1687668249501431,0.97820692,2.794880368002929,0.736487081797982,0.2849702879191028,0.7964578631692427,0.2098769357486707,0.3247308015364203,0.9075837420999964,0.2391600403934778,0.0,0.0,0.0,0.0,0.0,0.1517924867403546,0.0399992811420919,36.357409758,39.0336330278,19.7104076484,15.6267153463,0.3016451032,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2006,HNX,CAG_2019,1.362256469104573,11.588731997,0.0393643646963268,0.0378734984894618,0.8700753364518878,0.0342499628573713,0.0329527969408285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0281157785652233,0.0270509356682033,20.1750993169,17.0063231097,7.4493186835,5.9290401097,0.4572719892,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2007,HOSE,PVT_2019,0.0903592531716948,1.522469328,1.510112522337091,0.6016114851028445,0.3812951994466421,0.5757986553913929,0.2293915712016796,0.3665184115814447,0.5534840429962397,0.2205016859090486,0.000907752848407,0.0023807088306499,0.0024766909921122,0.0013708089435666,0.0005461145392365,0.1574022686670188,0.0627072560558398,15.3505394414,21.6232214179,12.7602674042,10.5780426542,0.7319378377,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2008,HNX,DXP_2019,0.0501303050984367,13.653295352,0.0612075565817901,0.0576772717101102,1.0,0.0612075565817901,0.0576772717101102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1012083521608801,0.0953709305339645,27.165790435,21.871672251,42.963148096,34.809021789,0.288518266,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2009,HOSE,TCT_2019,0.0213686133322383,12.672707977,0.063890590253037,0.0600537224787154,1.0,0.063890590253037,0.0600537224787154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194063643322167,0.1824093991481609,50.920387003,63.027949984,47.455308897,37.887563876,0.519625587,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2010,HOSE,GMD_2019,0.0992876540080356,0.649593213,0.722314481161697,0.4193859420345218,0.43082464955829,0.3111908832173662,0.1806818015066962,0.4027964400442413,0.2909457016043348,0.1689271644561059,0.0668944257580821,0.1552706555362296,0.1660750173232284,0.0483188124340587,0.0280545817634116,0.0879934846858561,0.0510902542179781,38.320313698,35.429271255,28.047735185,23.215627491,0.262924577,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2011,HOSE,HTV_2019,0.1447340734416652,3.444649765,0.2741067768995381,0.2151364248765262,0.9936990203671586,0.2723796356810702,0.2137808546450969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0871147316746041,0.0683731797460122,17.1162729741,17.951448231,13.6678375172,10.8040037476,0.6626728426,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2012,HOSE,MHC_2019,0.0162714528155417,3.051697276,0.4544933843200361,0.3124753878014427,0.9955371539857508,0.4524650503313207,0.311080858262442,0.7988848319126214,0.3630878709379104,0.2496318476605867,0.7988848319126214,0.8024661146137957,1.0,0.3630878709379104,0.2496318476605867,0.0174637370210236,0.0120067490229169,3.875341037,-14.115903064,36.222995022,27.051995116,0.044012577,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2013,HOSE,TMS_2019,0.2413348029175647,1.270537501,0.9229333081130888,0.4799611636134864,0.4666081971109491,0.4306482469522925,0.2239538132369621,0.4732828152586174,0.4368084743597116,0.2271573707297927,0.0934375449721813,0.2002484001582252,0.1974243347946703,0.0862366224831408,0.0448463928100356,0.1246867561654545,0.0648419555890919,11.658932653,11.1225150051,10.27769541,9.628836072,0.722643796,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2014,HOSE,PJT_2019,0.060851332833729,0.494358694,1.4861003846033662,0.5977636276503209,0.4711487194016419,0.7001742931081636,0.2816355676723286,0.6492365745607322,0.964830723153276,0.3880900100126913,0.1208212171807283,0.2564396595074504,0.1860973671461361,0.1795524573205272,0.0722225290790794,0.1509032416932295,0.0606987725144914,11.39834108,13.885043794,5.307663657,4.944085709,1.438189796,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2015,HOSE,SFI_2019,0.8089084808840868,2.998526275,0.2156216547466589,0.1773756282645315,0.9676310808718084,0.2086422148418775,0.1716341708979247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1004410842156121,0.0826252837974335,16.153116344,8.546222372,6.374937164,5.304743942,1.35763653,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2017,HOSE,VIP_2019,0.1256059561065723,3.722949866,0.3241096931426025,0.2447755611327897,0.3985605110992769,0.1291773249511454,0.097557872749697,0.4570448489290789,0.1481326657388108,0.1118734093594664,0.0,0.0,0.0,0.0,0.0,0.0335404382382791,0.0253305586476312,20.205538777,32.714879971,7.531695759,5.856294507,0.417043492,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2018,HOSE,VTO_2019,0.2920890834065968,1.181000269,0.7042508499100839,0.413231919436766,0.4815232884680031,0.3391131851550897,0.1989807927471365,0.5375823024629325,0.37859279340614,0.2221461667019937,0.0191055909309355,0.0396773975184485,0.0355398435614478,0.0134551286511457,0.0078950400123641,0.0856428844257769,0.050252510908412,15.20880883,25.86296266,8.082068084,6.546580059,0.793684035,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2019,HNX,TJC_2019,0.5142158798180833,3.038026605,0.2354995155420327,0.1906107712545038,0.6136939042090841,0.1445246171323379,0.1169766683954811,0.3863060957909159,0.0909748984096947,0.0736341028590227,0.0,0.0,0.0,0.0,0.0,-0.2834613327655364,-0.2294305495062679,-1.881781907,8.683917323,-8.273214599,-19.749319174,0.985019979,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2020,HNX,HCT_2019,0.8117364886652629,6.097373802,0.1016797430030555,0.0922951916369887,1.0,0.1016797430030555,0.0922951916369887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0462278506522968,0.041961242317377,9.9070881165,4.7614848104,2.2583418694,1.909059694,2.163789806,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2021,HOSE,VSC_2019,0.6886375586026638,2.453252268,0.3824540181031895,0.2766486357556684,0.3913064929667067,0.1496567405449844,0.1082544074415744,0.096750679293193,0.0370026860498947,0.026765943434896,0.0,0.0,0.0,0.0,0.0,0.1351568113408923,0.0977658638703482,24.370163075,31.016842584,19.258688058,15.941719139,0.734383581,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2022,HNX,PTS_2019,0.0331419469042073,0.509978587,2.3807754800713723,0.7042098755463971,0.42810310074058,1.0192173651856975,0.3014744312935505,0.6158744224280007,1.466258723719703,0.4337048503702316,0.1202805343573027,0.2809616051582625,0.1953004216072379,0.2863609469277486,0.0847027401304103,0.057125608379143,0.0168971908119544,12.8860617688,13.9235389629,1.7401648721,1.4886621959,1.0743487488,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2023,HOSE,VNS_2019,0.1850597880720804,0.966782646,0.5615591803835875,0.3596144081107729,0.4716752945140288,0.2648735917944853,0.1696212318571369,0.3379201925769404,0.1897621863785707,0.1215209700422348,0.0,0.0,0.0,0.0,0.0,0.0644537977269815,0.0412752834069015,21.338251385,26.134284791,2.343922673,5.456933602,0.744399256,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2024,HNX,PJC_2019,0.092524875756369,0.510583504,1.457336977564735,0.5930554054746987,0.7710179561480373,1.1236329778609198,0.4572563666116477,0.503302285408363,0.7334810314184471,0.2984861409491992,0.2916924990707129,0.3783212787001646,0.5795572711020837,0.4250942649740169,0.1729898133103098,0.2059722635639398,0.0838192992869611,6.4676442849,6.8025361263,2.4211528495,2.0577183258,4.0861826982,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2025,HNX,VNT_2019,0.1675700133863888,0.986974516,1.639147390007816,0.621089748990094,0.9930492063459472,1.6277540147312923,0.6167726823042163,0.5480064612476097,0.8982633606614386,0.3403611954612275,0.5480064612476097,0.5518422025269726,1.0,0.8982633606614386,0.3403611954612275,0.0194500925912771,0.0073698394659267,5.524812857,2.859704387,1.21818536,0.440146282,1.649672848,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2026,HOSE,VNL_2019,0.6039134458848021,2.831738858,0.6121634313900233,0.3797154925417004,0.6345568374997492,0.3884524910558479,0.240951062096921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088850683269195,0.0551127023115724,3.1906111016,1.8723103985,2.5049003915,2.0877530775,2.5894641059,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2027,HNX,MAS_2019,0.1893540091792421,0.662669083,1.1866875425668144,0.5426872927071417,0.7982202523477393,0.9472380296856012,0.433183987730606,0.2526503669352329,0.2998170430669755,0.1371101436335474,0.1044517143634073,0.1308557557343254,0.4134239567132061,0.1239515482348027,0.0566846180864972,0.2700193942818956,0.1234833001990612,18.4208344732,14.8575313944,6.9107891753,6.2167086481,1.9617595368,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2028,HOSE,TCO_2019,1.03706577994761,7.467909295,0.0964317059675108,0.0879504901606414,0.7897291852848597,0.0761549325893515,0.0694570689399674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0831307162350779,0.0758193289947976,22.1175945074,18.9264208987,12.615447465,10.0877418717,0.7317618502,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2029,HOSE,DVP_2019,0.2720341726312646,7.979689641,0.0917701491699984,0.0840562908231948,1.0,0.0917701491699984,0.0840562908231948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211443506325216,0.1936703494665212,50.961717823,52.565569243,53.601403938,44.22837461,0.45772097,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2031,HNX,MAC_2019,0.2446742418921337,2.351016536,0.3312957993315311,0.2488521330104707,1.0,0.3312957993315311,0.2488521330104707,0.4152371080746085,0.1375663096316908,0.1033326400494656,0.4152371080746085,0.4152371080746085,1.0,0.1375663096316908,0.1033326400494656,0.0629234529574006,0.0472648174725675,16.5232555972,9.5280973858,9.2100907055,7.6671941672,0.6291511924,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
2032,HOSE,TCL_2019,0.104978564472226,2.335116872,0.4125666762978781,0.2920688157384205,0.6900472270991653,0.2846904909728697,0.2015412764224341,0.1127378413271647,0.0465118764893459,0.0329272078053309,0.003993469552467,0.0057872409244435,0.0354226185764729,0.0016475724601581,0.0011663679228765,0.1325140385301386,0.0938108202279256,16.2437921844,15.5411409232,12.7234924639,10.4981853867,0.9206965574,2.4,334.37,vanTai_Kho,vanTai_Kho_2019
